x	y	t	f
0.050000	3.366667	999	0.012659
0.050000	3.383333	999	-0.008832
0.050000	3.400000	999	-0.024066
0.050000	3.416667	999	-0.001539
0.050000	3.433333	999	0.013834
0.050000	3.450000	999	-0.011340
0.050000	3.466667	999	-0.012204
0.050000	3.483333	999	0.027495
0.050000	3.500000	999	0.015408
0.050000	3.516667	999	0.009525
0.050000	3.533333	999	0.008891
0.050000	3.550000	999	0.007700
0.050000	3.566667	999	0.012514
0.050000	3.583333	999	0.008507
0.050000	3.600000	999	-0.004030
0.050000	3.616667	999	0.008540
0.050000	3.633333	999	0.017842
0.050000	3.650000	999	-0.013661
0.050000	3.666667	999	-0.004543
0.050000	3.683333	999	0.001708
0.050000	3.700000	999	-0.016607
0.050000	3.716667	999	0.006348
0.050000	3.733333	999	-0.007565
0.050000	3.750000	999	0.005902
0.050000	3.766667	999	0.017307
0.050000	3.783333	999	0.013020
0.050000	3.800000	999	-0.004723
0.050000	3.816667	999	0.016357
0.050000	3.833333	999	-0.006418
0.050000	3.850000	999	0.001590
0.050000	3.866667	999	0.002506
0.050000	3.883333	999	-0.001838
0.050000	3.900000	999	0.003107
0.050000	3.916667	999	0.017781
0.050000	3.933333	999	0.001574
0.050000	3.950000	999	0.007689
0.050000	3.966667	999	0.012215
0.050000	3.983333	999	-0.010925
0.050000	4.000000	999	0.015840
0.050000	4.016667	999	0.004844
0.050000	4.033333	999	-0.004233
0.050000	4.050000	999	0.010748
0.050000	4.066667	999	-0.008795
0.050000	4.083333	999	-0.003433
0.050000	4.100000	999	0.003803
0.050000	4.116667	999	-0.025884
0.050000	4.133333	999	-0.017866
0.050000	4.150000	999	-0.014876
0.050000	4.166667	999	-0.012786
0.050000	4.183333	999	0.008141
0.050000	4.200000	999	-0.001696
0.050000	4.216667	999	-0.012301
0.050000	4.233333	999	0.002716
0.050000	4.250000	999	-0.001509
0.050000	4.266667	999	0.004833
0.050000	4.283333	999	-0.006107
0.050000	4.300000	999	-0.021563
0.050000	4.316667	999	-0.027893
0.050000	4.333333	999	0.003298
0.050000	4.350000	999	0.002957
0.050000	4.366667	999	0.022694
0.050000	4.383333	999	0.008621
0.050000	4.400000	999	-0.012240
0.050000	4.416667	999	0.000615
0.050000	4.433333	999	0.006378
0.050000	4.450000	999	0.013525
0.050000	4.466667	999	0.025129
0.050000	4.483333	999	-0.006589
0.050000	4.500000	999	-0.019111
0.050000	4.516667	999	-0.009980
0.050000	4.533333	999	-0.020640
0.050000	4.550000	999	0.029219
0.050000	4.566667	999	0.021269
0.050000	4.583333	999	0.020877
0.050000	4.600000	999	0.009705
0.050000	4.616667	999	-0.021973
0.050000	4.633333	999	-0.027281
0.050000	4.650000	999	-0.010751
0.050000	4.666667	999	-0.014841
0.050000	4.683333	999	0.027707
0.050000	4.700000	999	0.023327
0.050000	4.716667	999	0.021361
0.050000	4.733333	999	0.025561
0.050000	4.750000	999	-0.011791
0.050000	4.766667	999	-0.007398
0.050000	4.783333	999	-0.021326
0.050000	4.800000	999	-0.026662
0.050000	4.816667	999	-0.011637
0.050000	4.833333	999	-0.009102
0.050000	4.850000	999	-0.008111
0.050000	4.866667	999	0.016133
0.050000	4.883333	999	-0.006775
0.050000	4.900000	999	0.015391
0.050000	4.916667	999	0.002748
0.050000	4.933333	999	-0.001685
0.050000	4.950000	999	0.008503
0.050000	4.966667	999	-0.004901
0.066667	0.016667	999	-0.010507
0.066667	0.033333	999	0.018563
0.066667	0.050000	999	-0.007883
0.066667	0.066667	999	0.005428
0.066667	0.083333	999	0.021497
0.066667	0.100000	999	-0.015506
0.066667	0.116667	999	0.028666
0.066667	0.133333	999	-0.014154
0.066667	0.150000	999	-0.003235
0.066667	0.166667	999	-0.008002
0.066667	0.183333	999	-0.032858
0.066667	0.200000	999	-0.016341
0.066667	0.216667	999	-0.025395
0.066667	0.233333	999	-0.014202
0.066667	0.250000	999	0.006172
0.066667	0.266667	999	0.013941
0.066667	0.283333	999	0.024089
0.066667	0.300000	999	0.030043
0.066667	0.316667	999	0.004815
0.066667	0.333333	999	0.011591
0.066667	0.350000	999	-0.029307
0.066667	0.366667	999	-0.000984
0.066667	0.383333	999	-0.028010
0.066667	0.400000	999	0.008856
0.066667	0.416667	999	0.007732
0.066667	0.433333	999	-0.000908
0.066667	0.450000	999	0.023229
0.066667	0.466667	999	-0.020067
0.066667	0.483333	999	0.004582
0.066667	0.500000	999	-0.002558
0.066667	0.516667	999	-0.014358
0.066667	0.533333	999	0.009760
0.066667	0.550000	999	-0.002967
0.066667	0.566667	999	-0.017583
0.066667	0.583333	999	0.034732
0.066667	0.600000	999	-0.032968
0.066667	0.616667	999	0.029016
0.066667	0.633333	999	-0.012258
0.066667	0.650000	999	-0.017596
0.066667	0.666667	999	0.027565
0.066667	0.683333	999	-0.016855
0.066667	0.700000	999	0.020259
0.066667	0.716667	999	-0.002161
0.066667	0.733333	999	-0.024637
0.066667	0.750000	999	0.015355
0.066667	0.766667	999	0.004231
0.066667	0.783333	999	0.017751
0.066667	0.800000	999	0.015663
0.066667	0.816667	999	-0.030870
0.066667	0.833333	999	0.010673
0.066667	0.850000	999	-0.004601
0.066667	0.866667	999	0.022629
0.066667	0.883333	999	0.003133
0.066667	0.900000	999	-0.028611
0.066667	0.916667	999	0.009030
0.066667	0.933333	999	0.004299
0.066667	0.950000	999	0.022368
0.066667	0.966667	999	0.005884
0.066667	0.983333	999	-0.046431
0.066667	1.000000	999	0.020898
0.066667	1.016667	999	-0.007806
0.066667	1.033333	999	0.022682
0.066667	1.050000	999	-0.023071
0.066667	1.066667	999	-0.015894
0.066667	1.083333	999	0.008179
0.066667	1.100000	999	0.028908
0.066667	1.116667	999	-0.009978
0.066667	1.133333	999	-0.026484
0.066667	1.150000	999	-0.000986
0.066667	1.166667	999	0.011270
0.066667	1.183333	999	0.010469
0.066667	1.200000	999	-0.021912
0.066667	1.216667	999	-0.007888
0.066667	1.233333	999	0.009686
0.066667	1.250000	999	0.045805
0.066667	1.266667	999	-0.053934
0.066667	1.283333	999	0.007821
0.066667	1.300000	999	0.000899
0.066667	1.316667	999	0.006820
0.066667	1.333333	999	0.004171
0.066667	1.350000	999	-0.033546
0.066667	1.366667	999	0.010970
0.066667	1.383333	999	0.038670
0.066667	1.400000	999	-0.022915
0.066667	1.416667	999	-0.032407
0.066667	1.433333	999	0.015154
0.066667	1.450000	999	0.014483
0.066667	1.466667	999	-0.027092
0.066667	1.483333	999	0.008342
0.066667	1.500000	999	-0.028157
0.066667	1.516667	999	0.045377
0.066667	1.533333	999	0.001029
0.066667	1.550000	999	-0.026397
0.066667	1.566667	999	-0.016988
0.066667	1.583333	999	0.033607
0.066667	1.600000	999	-0.024661
0.066667	1.616667	999	0.018645
0.066667	1.633333	999	0.015535
0.066667	1.650000	999	-0.058689
0.066667	1.666667	999	0.043533
0.066667	1.683333	999	0.033993
0.066667	1.700000	999	-0.017254
0.066667	1.716667	999	-0.056549
0.066667	1.733333	999	0.001738
0.066667	1.750000	999	0.047793
0.066667	1.766667	999	0.036386
0.066667	1.783333	999	-0.041401
0.066667	1.800000	999	-0.068276
0.066667	1.816667	999	0.086746
0.066667	1.833333	999	0.015010
0.066667	1.850000	999	-0.078092
0.066667	1.866667	999	0.035770
0.066667	1.883333	999	0.023306
0.066667	1.900000	999	-0.038010
0.066667	1.916667	999	-0.009029
0.066667	1.933333	999	0.083413
0.066667	1.950000	999	-0.041018
0.066667	1.966667	999	-0.034081
0.066667	1.983333	999	-0.007331
0.066667	2.000000	999	0.036542
0.066667	2.016667	999	0.020075
0.066667	2.033333	999	-0.005818
0.066667	2.050000	999	-0.013830
0.066667	2.066667	999	0.028568
0.066667	2.083333	999	-0.037335
0.066667	2.100000	999	-0.025297
0.066667	2.116667	999	0.072322
0.066667	2.133333	999	0.017158
0.066667	2.150000	999	-0.083271
0.066667	2.166667	999	0.042194
0.066667	2.183333	999	0.030147
0.066667	2.200000	999	-0.060513
0.066667	2.216667	999	-0.005150
0.066667	2.233333	999	0.102771
0.066667	2.250000	999	-0.086257
0.066667	2.266667	999	-0.015676
0.066667	2.283333	999	0.070873
0.066667	2.300000	999	-0.007325
0.066667	2.316667	999	-0.065455
0.066667	2.333333	999	0.070781
0.066667	2.350000	999	0.017173
0.066667	2.366667	999	-0.084053
0.066667	2.383333	999	0.052370
0.066667	2.400000	999	0.055354
0.066667	2.416667	999	-0.078022
0.066667	2.433333	999	0.018231
0.066667	2.450000	999	0.039819
0.066667	2.466667	999	-0.032428
0.066667	2.483333	999	-0.051260
0.066667	2.500000	999	0.108526
0.066667	2.516667	999	-0.044465
0.066667	2.533333	999	-0.043269
0.066667	2.550000	999	0.055112
0.066667	2.566667	999	0.005008
0.066667	2.583333	999	-0.065461
0.066667	2.600000	999	0.049777
0.066667	2.616667	999	0.053599
0.066667	2.633333	999	-0.078343
0.066667	2.650000	999	0.007380
0.066667	2.666667	999	0.082607
0.066667	2.683333	999	-0.078163
0.066667	2.700000	999	0.001439
0.066667	2.716667	999	0.064135
0.066667	2.733333	999	-0.015606
0.066667	2.750000	999	-0.084040
0.066667	2.766667	999	0.095838
0.066667	2.783333	999	0.002174
0.066667	2.800000	999	-0.068160
0.066667	2.816667	999	0.036581
0.066667	2.833333	999	0.038726
0.066667	2.850000	999	-0.080618
0.066667	2.866667	999	0.017916
0.066667	2.883333	999	0.072386
0.066667	2.900000	999	-0.023263
0.066667	2.916667	999	-0.037910
0.066667	2.933333	999	0.030252
0.066667	2.950000	999	-0.015497
0.066667	2.966667	999	-0.003124
0.066667	2.983333	999	0.015385
0.066667	3.000000	999	0.041706
0.066667	3.016667	999	-0.014476
0.066667	3.033333	999	-0.028718
0.066667	3.050000	999	-0.045655
0.066667	3.066667	999	0.083426
0.066667	3.083333	999	-0.005438
0.066667	3.100000	999	-0.046663
0.066667	3.116667	999	0.035185
0.066667	3.133333	999	0.022518
0.066667	3.150000	999	-0.065818
0.066667	3.166667	999	0.007078
0.066667	3.183333	999	0.089210
0.066667	3.200000	999	-0.063378
0.066667	3.216667	999	-0.051982
0.066667	3.233333	999	0.051700
0.066667	3.250000	999	0.031767
0.066667	3.266667	999	0.016271
0.066667	3.283333	999	-0.065713
0.066667	3.300000	999	-0.013975
0.066667	3.316667	999	0.037957
0.066667	3.333333	999	0.034693
0.066667	3.350000	999	-0.046285
0.066667	3.366667	999	0.002886
0.066667	3.383333	999	0.029390
0.066667	3.400000	999	-0.032387
0.066667	3.416667	999	0.036843
0.066667	3.433333	999	-0.017996
0.066667	3.450000	999	-0.028819
0.066667	3.466667	999	0.003081
0.066667	3.483333	999	0.041533
0.066667	3.500000	999	-0.025207
0.066667	3.516667	999	0.003562
0.066667	3.533333	999	-0.021309
0.066667	3.550000	999	0.006870
0.066667	3.566667	999	0.024495
0.066667	3.583333	999	-0.040599
0.066667	3.600000	999	-0.015772
0.066667	3.616667	999	0.037544
0.066667	3.633333	999	0.007771
0.066667	3.650000	999	-0.022933
0.066667	3.666667	999	-0.009403
0.066667	3.683333	999	0.022566
0.066667	3.700000	999	-0.011763
0.066667	3.716667	999	0.015130
0.066667	3.733333	999	-0.054089
0.066667	3.750000	999	0.038824
0.066667	3.766667	999	0.020295
0.066667	3.783333	999	-0.019824
0.066667	3.800000	999	-0.014072
0.066667	3.816667	999	0.007079
0.066667	3.833333	999	0.007996
0.066667	3.850000	999	0.004567
0.066667	3.866667	999	-0.032807
0.066667	3.883333	999	-0.008690
0.066667	3.900000	999	0.033034
0.066667	3.916667	999	-0.002468
0.066667	3.933333	999	-0.002852
0.066667	3.950000	999	-0.034034
0.066667	3.966667	999	0.026836
0.066667	3.983333	999	-0.001357
0.066667	4.000000	999	0.005569
0.066667	4.016667	999	-0.024416
0.066667	4.033333	999	-0.014375
0.066667	4.050000	999	0.036270
0.066667	4.066667	999	0.003328
0.066667	4.083333	999	-0.001522
0.066667	4.100000	999	-0.008707
0.066667	4.116667	999	-0.017499
0.066667	4.133333	999	0.037780
0.066667	4.150000	999	-0.007705
0.066667	4.166667	999	0.002098
0.066667	4.183333	999	-0.013932
0.066667	4.200000	999	-0.001514
0.066667	4.216667	999	0.027037
0.066667	4.233333	999	0.007148
0.066667	4.250000	999	-0.001242
0.066667	4.266667	999	-0.002438
0.066667	4.283333	999	-0.023863
0.066667	4.300000	999	0.029103
0.066667	4.316667	999	-0.011139
0.066667	4.333333	999	0.005688
0.066667	4.350000	999	0.010909
0.066667	4.366667	999	-0.037744
0.066667	4.383333	999	0.041471
0.066667	4.400000	999	-0.027167
0.066667	4.416667	999	0.014230
0.066667	4.433333	999	0.009583
0.066667	4.450000	999	-0.024431
0.066667	4.466667	999	0.016306
0.066667	4.483333	999	-0.003304
0.066667	4.500000	999	-0.026478
0.066667	4.516667	999	0.030302
0.066667	4.533333	999	-0.034671
0.066667	4.550000	999	0.020657
0.066667	4.566667	999	0.021577
0.066667	4.583333	999	-0.022234
0.066667	4.600000	999	0.037321
0.066667	4.616667	999	-0.038882
0.066667	4.633333	999	-0.010124
0.066667	4.650000	999	-0.002786
0.066667	4.666667	999	-0.020835
0.066667	4.683333	999	0.027022
0.066667	4.700000	999	0.025484
0.066667	4.716667	999	0.007026
0.066667	4.733333	999	0.042023
0.066667	4.750000	999	-0.019528
0.066667	4.766667	999	-0.003643
0.066667	4.783333	999	-0.013738
0.066667	4.800000	999	-0.043958
0.066667	4.816667	999	-0.001725
0.066667	4.833333	999	-0.028394
0.066667	4.850000	999	-0.006313
0.066667	4.866667	999	0.007131
0.066667	4.883333	999	-0.005822
0.066667	4.900000	999	0.010679
0.066667	4.916667	999	0.011835
0.066667	4.933333	999	-0.007917
0.066667	4.950000	999	0.019399
0.066667	4.966667	999	-0.008370
0.083333	0.016667	999	0.022487
0.083333	0.033333	999	-0.010300
0.083333	0.050000	999	0.045281
0.083333	0.066667	999	-0.010997
0.083333	0.083333	999	0.031867
0.083333	0.100000	999	-0.015324
0.083333	0.116667	999	0.012419
0.083333	0.133333	999	-0.037077
0.083333	0.150000	999	0.010516
0.083333	0.166667	999	-0.057411
0.083333	0.183333	999	0.013425
0.083333	0.200000	999	-0.042835
0.083333	0.216667	999	0.006670
0.083333	0.233333	999	0.001992
0.083333	0.250000	999	-0.000314
0.083333	0.266667	999	0.030638
0.083333	0.283333	999	-0.003843
0.083333	0.300000	999	0.021797
0.083333	0.316667	999	-0.016441
0.083333	0.333333	999	0.014709
0.083333	0.350000	999	-0.031406
0.083333	0.366667	999	0.034799
0.083333	0.383333	999	-0.032971
0.083333	0.400000	999	0.037794
0.083333	0.416667	999	-0.028636
0.083333	0.433333	999	0.009853
0.083333	0.450000	999	-0.017122
0.083333	0.466667	999	0.009318
0.083333	0.483333	999	0.000341
0.083333	0.500000	999	0.014024
0.083333	0.516667	999	-0.003930
0.083333	0.533333	999	-0.029332
0.083333	0.550000	999	0.009593
0.083333	0.566667	999	-0.038797
0.083333	0.583333	999	0.050215
0.083333	0.600000	999	-0.011534
0.083333	0.616667	999	0.009062
0.083333	0.633333	999	-0.024215
0.083333	0.650000	999	-0.017606
0.083333	0.666667	999	-0.002475
0.083333	0.683333	999	0.057084
0.083333	0.700000	999	-0.002100
0.083333	0.716667	999	0.025465
0.083333	0.733333	999	-0.033363
0.083333	0.750000	999	-0.028540
0.083333	0.766667	999	0.038883
0.083333	0.783333	999	-0.011661
0.083333	0.800000	999	0.019005
0.083333	0.816667	999	-0.021010
0.083333	0.833333	999	-0.016944
0.083333	0.850000	999	0.047472
0.083333	0.866667	999	0.030720
0.083333	0.883333	999	0.016880
0.083333	0.900000	999	-0.020827
0.083333	0.916667	999	-0.019271
0.083333	0.933333	999	-0.002176
0.083333	0.950000	999	0.020290
0.083333	0.966667	999	-0.017973
0.083333	0.983333	999	-0.032237
0.083333	1.000000	999	0.007899
0.083333	1.016667	999	0.014703
0.083333	1.033333	999	0.021862
0.083333	1.050000	999	-0.008521
0.083333	1.066667	999	-0.033318
0.083333	1.083333	999	-0.004513
0.083333	1.100000	999	0.042398
0.083333	1.116667	999	-0.051435
0.083333	1.133333	999	0.036002
0.083333	1.150000	999	-0.046692
0.083333	1.166667	999	0.045257
0.083333	1.183333	999	0.008783
0.083333	1.200000	999	-0.035126
0.083333	1.216667	999	-0.011982
0.083333	1.233333	999	-0.002066
0.083333	1.250000	999	0.011820
0.083333	1.266667	999	-0.011237
0.083333	1.283333	999	0.005539
0.083333	1.300000	999	0.010929
0.083333	1.316667	999	0.030676
0.083333	1.333333	999	0.005178
0.083333	1.350000	999	-0.034724
0.083333	1.366667	999	-0.001541
0.083333	1.383333	999	0.009393
0.083333	1.400000	999	-0.038488
0.083333	1.416667	999	0.009904
0.083333	1.433333	999	-0.010932
0.083333	1.450000	999	0.006090
0.083333	1.466667	999	0.013196
0.083333	1.483333	999	-0.037983
0.083333	1.500000	999	0.007548
0.083333	1.516667	999	-0.000565
0.083333	1.533333	999	-0.022110
0.083333	1.550000	999	0.012816
0.083333	1.566667	999	0.018830
0.083333	1.583333	999	0.038589
0.083333	1.600000	999	-0.052235
0.083333	1.616667	999	0.033068
0.083333	1.633333	999	-0.018300
0.083333	1.650000	999	0.023219
0.083333	1.666667	999	-0.035721
0.083333	1.683333	999	-0.035341
0.083333	1.700000	999	0.055612
0.083333	1.716667	999	0.031519
0.083333	1.733333	999	-0.021499
0.083333	1.750000	999	-0.028115
0.083333	1.766667	999	-0.000279
0.083333	1.783333	999	0.019577
0.083333	1.800000	999	-0.012486
0.083333	1.816667	999	0.025518
0.083333	1.833333	999	-0.023995
0.083333	1.850000	999	0.016744
0.083333	1.866667	999	0.000109
0.083333	1.883333	999	0.000746
0.083333	1.900000	999	0.003463
0.083333	1.916667	999	-0.035057
0.083333	1.933333	999	-0.022594
0.083333	1.950000	999	0.032273
0.083333	1.966667	999	0.030812
0.083333	1.983333	999	0.007676
0.083333	2.000000	999	-0.016086
0.083333	2.016667	999	0.004944
0.083333	2.033333	999	-0.031951
0.083333	2.050000	999	0.023105
0.083333	2.066667	999	0.045518
0.083333	2.083333	999	0.005683
0.083333	2.100000	999	0.000127
0.083333	2.116667	999	-0.020477
0.083333	2.133333	999	-0.002436
0.083333	2.150000	999	-0.013280
0.083333	2.166667	999	0.013900
0.083333	2.183333	999	0.005608
0.083333	2.200000	999	-0.014934
0.083333	2.216667	999	0.002592
0.083333	2.233333	999	-0.017507
0.083333	2.250000	999	0.014853
0.083333	2.266667	999	-0.000197
0.083333	2.283333	999	0.001373
0.083333	2.300000	999	0.009287
0.083333	2.316667	999	0.004478
0.083333	2.333333	999	0.021516
0.083333	2.350000	999	-0.000267
0.083333	2.366667	999	0.030317
0.083333	2.383333	999	-0.018433
0.083333	2.400000	999	-0.002207
0.083333	2.416667	999	0.003946
0.083333	2.433333	999	0.003399
0.083333	2.450000	999	0.004885
0.083333	2.466667	999	-0.001771
0.083333	2.483333	999	0.001352
0.083333	2.500000	999	-0.034380
0.083333	2.516667	999	-0.000809
0.083333	2.533333	999	0.008562
0.083333	2.550000	999	-0.000046
0.083333	2.566667	999	0.018190
0.083333	2.583333	999	-0.000026
0.083333	2.600000	999	0.008458
0.083333	2.616667	999	-0.017926
0.083333	2.633333	999	0.030455
0.083333	2.650000	999	0.005366
0.083333	2.666667	999	0.010958
0.083333	2.683333	999	0.011863
0.083333	2.700000	999	-0.005371
0.083333	2.716667	999	0.004842
0.083333	2.733333	999	-0.009528
0.083333	2.750000	999	0.010553
0.083333	2.766667	999	-0.015590
0.083333	2.783333	999	-0.007791
0.083333	2.800000	999	-0.003733
0.083333	2.816667	999	-0.003718
0.083333	2.833333	999	0.025809
0.083333	2.850000	999	-0.013854
0.083333	2.866667	999	0.001541
0.083333	2.883333	999	-0.010579
0.083333	2.900000	999	-0.005630
0.083333	2.916667	999	0.019217
0.083333	2.933333	999	0.036407
0.083333	2.950000	999	0.029516
0.083333	2.966667	999	-0.035706
0.083333	2.983333	999	-0.001450
0.083333	3.000000	999	-0.011621
0.083333	3.016667	999	-0.006396
0.083333	3.033333	999	0.037640
0.083333	3.050000	999	0.022922
0.083333	3.066667	999	-0.022199
0.083333	3.083333	999	-0.030924
0.083333	3.100000	999	-0.004875
0.083333	3.116667	999	0.014695
0.083333	3.133333	999	-0.009133
0.083333	3.150000	999	0.026705
0.083333	3.166667	999	-0.023129
0.083333	3.183333	999	0.020262
0.083333	3.200000	999	0.000922
0.083333	3.216667	999	0.002227
0.083333	3.233333	999	0.014895
0.083333	3.250000	999	-0.041332
0.083333	3.266667	999	-0.019678
0.083333	3.283333	999	0.036981
0.083333	3.300000	999	0.039807
0.083333	3.316667	999	-0.013271
0.083333	3.333333	999	-0.056302
0.083333	3.350000	999	0.043397
0.083333	3.366667	999	-0.024464
0.083333	3.383333	999	0.033123
0.083333	3.400000	999	-0.037252
0.083333	3.416667	999	0.018149
0.083333	3.433333	999	0.041345
0.083333	3.450000	999	-0.010055
0.083333	3.466667	999	-0.013420
0.083333	3.483333	999	-0.007107
0.083333	3.500000	999	-0.005180
0.083333	3.516667	999	-0.026772
0.083333	3.533333	999	-0.006776
0.083333	3.550000	999	0.019809
0.083333	3.566667	999	-0.017235
0.083333	3.583333	999	0.012562
0.083333	3.600000	999	-0.026181
0.083333	3.616667	999	0.004204
0.083333	3.633333	999	0.013015
0.083333	3.650000	999	-0.033546
0.083333	3.666667	999	0.003215
0.083333	3.683333	999	0.043496
0.083333	3.700000	999	-0.006359
0.083333	3.716667	999	0.016823
0.083333	3.733333	999	-0.022985
0.083333	3.750000	999	0.004270
0.083333	3.766667	999	0.008393
0.083333	3.783333	999	-0.037278
0.083333	3.800000	999	-0.010287
0.083333	3.816667	999	-0.012100
0.083333	3.833333	999	0.059768
0.083333	3.850000	999	-0.043099
0.083333	3.866667	999	0.026032
0.083333	3.883333	999	-0.028432
0.083333	3.900000	999	0.019468
0.083333	3.916667	999	0.013092
0.083333	3.933333	999	-0.046881
